source_id,source_label,field_ids,description,semantic_function,semantic_function_label,value_type,current_path,proposed_path,report_domain,acquisition_type,report_concept,flags,raw_columns_sample,ukb_showcase_urls
eye_kidney_ukb42408,Eye-kidney ukb42408,103070,Bacon intake,primary,Primary data,categorical,Eye-kidney ukb42408 > Questionnaire data > Diet / food preferences > Diet and food intake questionnaire,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Diet and food intake,Lifestyle and environmental exposures,Questionnaire/self-report,Diet and food intake,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_kidney_ukb42408:103070-0.0; eye_kidney_ukb42408:103070-1.0; eye_kidney_ukb42408:103070-2.0; eye_kidney_ukb42408:103070-3.0; eye_kidney_ukb42408:103070-4.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=103070
eye_kidney_ukb42408,Eye-kidney ukb42408,101020,Baguette intake,primary,Primary data,categorical,Eye-kidney ukb42408 > Questionnaire data > Diet / food preferences > Diet and food intake questionnaire,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Diet and food intake,Lifestyle and environmental exposures,Questionnaire/self-report,Diet and food intake,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_kidney_ukb42408:101020-0.0; eye_kidney_ukb42408:101020-1.0; eye_kidney_ukb42408:101020-2.0; eye_kidney_ukb42408:101020-3.0; eye_kidney_ukb42408:101020-4.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=101020
eye_kidney_ukb42408,Eye-kidney ukb42408,104000,Baked bean intake,primary,Primary data,categorical,Eye-kidney ukb42408 > Questionnaire data > Diet / food preferences > Diet and food intake questionnaire,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Diet and food intake,Lifestyle and environmental exposures,Questionnaire/self-report,Diet and food intake,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_kidney_ukb42408:104000-0.0; eye_kidney_ukb42408:104000-1.0; eye_kidney_ukb42408:104000-2.0; eye_kidney_ukb42408:104000-3.0; eye_kidney_ukb42408:104000-4.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=104000
eye_kidney_ukb42408,Eye-kidney ukb42408,104460,Banana intake,primary,Primary data,categorical,Eye-kidney ukb42408 > Questionnaire data > Diet / food preferences > Diet and food intake questionnaire,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Diet and food intake,Lifestyle and environmental exposures,Questionnaire/self-report,Diet and food intake,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_kidney_ukb42408:104460-0.0; eye_kidney_ukb42408:104460-1.0; eye_kidney_ukb42408:104460-2.0; eye_kidney_ukb42408:104460-3.0; eye_kidney_ukb42408:104460-4.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=104460
eye_kidney_ukb42408,Eye-kidney ukb42408,101090,Bap intake,primary,Primary data,categorical,Eye-kidney ukb42408 > Questionnaire data > Diet / food preferences > Diet and food intake questionnaire,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Diet and food intake,Lifestyle and environmental exposures,Questionnaire/self-report,Diet and food intake,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_kidney_ukb42408:101090-0.0; eye_kidney_ukb42408:101090-1.0; eye_kidney_ukb42408:101090-2.0; eye_kidney_ukb42408:101090-3.0; eye_kidney_ukb42408:101090-4.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=101090
eye_kidney_ukb42408,Eye-kidney ukb42408,103180,Battered fish intake,primary,Primary data,categorical,Eye-kidney ukb42408 > Questionnaire data > Diet / food preferences > Diet and food intake questionnaire,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Diet and food intake,Lifestyle and environmental exposures,Questionnaire/self-report,Diet and food intake,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_kidney_ukb42408:103180-0.0; eye_kidney_ukb42408:103180-1.0; eye_kidney_ukb42408:103180-2.0; eye_kidney_ukb42408:103180-3.0; eye_kidney_ukb42408:103180-4.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=103180
eye_kidney_ukb42408,Eye-kidney ukb42408,1369,Beef intake,primary,Primary data,categorical,Eye-kidney ukb42408 > Questionnaire data > Diet / food preferences > Diet and food intake questionnaire,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Diet and food intake,Lifestyle and environmental exposures,Questionnaire/self-report,Diet and food intake,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_kidney_ukb42408:1369-0.0; eye_kidney_ukb42408:1369-1.0; eye_kidney_ukb42408:1369-2.0; eye_kidney_ukb42408:1369-3.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=1369
eye_kidney_ukb42408,Eye-kidney ukb42408,103020,Beef intake,primary,Primary data,categorical,Eye-kidney ukb42408 > Questionnaire data > Diet / food preferences > Diet and food intake questionnaire,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Diet and food intake,Lifestyle and environmental exposures,Questionnaire/self-report,Diet and food intake,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_kidney_ukb42408:103020-0.0; eye_kidney_ukb42408:103020-1.0; eye_kidney_ukb42408:103020-2.0; eye_kidney_ukb42408:103020-3.0; eye_kidney_ukb42408:103020-4.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=103020
eye_kidney_ukb42408,Eye-kidney ukb42408,104130,Beetroot intake,primary,Primary data,categorical,Eye-kidney ukb42408 > Questionnaire data > Diet / food preferences > Diet and food intake questionnaire,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Diet and food intake,Lifestyle and environmental exposures,Questionnaire/self-report,Diet and food intake,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_kidney_ukb42408:104130-0.0; eye_kidney_ukb42408:104130-1.0; eye_kidney_ukb42408:104130-2.0; eye_kidney_ukb42408:104130-3.0; eye_kidney_ukb42408:104130-4.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=104130
eye_kidney_ukb42408,Eye-kidney ukb42408,104470,Berry intake,primary,Primary data,categorical,Eye-kidney ukb42408 > Questionnaire data > Diet / food preferences > Diet and food intake questionnaire,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Diet and food intake,Lifestyle and environmental exposures,Questionnaire/self-report,Diet and food intake,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_kidney_ukb42408:104470-0.0; eye_kidney_ukb42408:104470-1.0; eye_kidney_ukb42408:104470-2.0; eye_kidney_ukb42408:104470-3.0; eye_kidney_ukb42408:104470-4.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=104470
eye_kidney_ukb42408,Eye-kidney ukb42408,102840,Blue cheese intake,primary,Primary data,categorical,Eye-kidney ukb42408 > Questionnaire data > Diet / food preferences > Diet and food intake questionnaire,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Diet and food intake,Lifestyle and environmental exposures,Questionnaire/self-report,Diet and food intake,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_kidney_ukb42408:102840-0.0; eye_kidney_ukb42408:102840-1.0; eye_kidney_ukb42408:102840-2.0; eye_kidney_ukb42408:102840-3.0; eye_kidney_ukb42408:102840-4.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=102840
eye_kidney_ukb42408,Eye-kidney ukb42408,104030,Boiled/baked potatoes intake,primary,Primary data,categorical,Eye-kidney ukb42408 > Questionnaire data > Diet / food preferences > Diet and food intake questionnaire,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Diet and food intake,Lifestyle and environmental exposures,Questionnaire/self-report,Diet and food intake,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_kidney_ukb42408:104030-0.0; eye_kidney_ukb42408:104030-1.0; eye_kidney_ukb42408:104030-2.0; eye_kidney_ukb42408:104030-3.0; eye_kidney_ukb42408:104030-4.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=104030
eye_kidney_ukb42408,Eye-kidney ukb42408,100840,Bran cereal intake,primary,Primary data,categorical,Eye-kidney ukb42408 > Questionnaire data > Diet / food preferences > Diet and food intake questionnaire,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Diet and food intake,Lifestyle and environmental exposures,Questionnaire/self-report,Diet and food intake,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_kidney_ukb42408:100840-0.0; eye_kidney_ukb42408:100840-1.0; eye_kidney_ukb42408:100840-2.0; eye_kidney_ukb42408:100840-3.0; eye_kidney_ukb42408:100840-4.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=100840
eye_kidney_ukb42408,Eye-kidney ukb42408,100940,Bread consumed,primary,Primary data,categorical,Eye-kidney ukb42408 > Questionnaire data > Diet / food preferences > Diet and food intake questionnaire,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Diet and food intake,Lifestyle and environmental exposures,Questionnaire/self-report,Diet and food intake,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_kidney_ukb42408:100940-0.0; eye_kidney_ukb42408:100940-1.0; eye_kidney_ukb42408:100940-2.0; eye_kidney_ukb42408:100940-3.0; eye_kidney_ukb42408:100940-4.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=100940
eye_kidney_ukb42408,Eye-kidney ukb42408,1438,Bread intake,primary,Primary data,integer,Eye-kidney ukb42408 > Questionnaire data > Diet / food preferences > Diet and food intake questionnaire,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Diet and food intake,Lifestyle and environmental exposures,Questionnaire/self-report,Diet and food intake,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_kidney_ukb42408:1438-0.0; eye_kidney_ukb42408:1438-1.0; eye_kidney_ukb42408:1438-2.0; eye_kidney_ukb42408:1438-3.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=1438
eye_kidney_ukb42408,Eye-kidney ukb42408,101160,Bread roll intake,primary,Primary data,categorical,Eye-kidney ukb42408 > Questionnaire data > Diet / food preferences > Diet and food intake questionnaire,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Diet and food intake,Lifestyle and environmental exposures,Questionnaire/self-report,Diet and food intake,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_kidney_ukb42408:101160-0.0; eye_kidney_ukb42408:101160-1.0; eye_kidney_ukb42408:101160-2.0; eye_kidney_ukb42408:101160-3.0; eye_kidney_ukb42408:101160-4.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=101160
eye_kidney_ukb42408,Eye-kidney ukb42408,1448,Bread type,primary,Primary data,categorical,Eye-kidney ukb42408 > Questionnaire data > Diet / food preferences > Diet and food intake questionnaire,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Diet and food intake,Lifestyle and environmental exposures,Questionnaire/self-report,Diet and food intake,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_kidney_ukb42408:1448-0.0; eye_kidney_ukb42408:1448-1.0; eye_kidney_ukb42408:1448-2.0; eye_kidney_ukb42408:1448-3.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=1448
eye_kidney_ukb42408,Eye-kidney ukb42408,10776,Bread type/intake (pilot),primary,Primary data,categorical,Eye-kidney ukb42408 > Questionnaire data > Diet / food preferences > Diet and food intake questionnaire,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Diet and food intake,Lifestyle and environmental exposures,Questionnaire/self-report,Diet and food intake,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_kidney_ukb42408:10776-0.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=10776
eye_kidney_ukb42408,Eye-kidney ukb42408,103170,Breaded fish intake,primary,Primary data,categorical,Eye-kidney ukb42408 > Questionnaire data > Diet / food preferences > Diet and food intake questionnaire,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Diet and food intake,Lifestyle and environmental exposures,Questionnaire/self-report,Diet and food intake,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_kidney_ukb42408:103170-0.0; eye_kidney_ukb42408:103170-1.0; eye_kidney_ukb42408:103170-2.0; eye_kidney_ukb42408:103170-3.0; eye_kidney_ukb42408:103170-4.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=103170
eye_kidney_ukb42408,Eye-kidney ukb42408,100760,Breakfast cereal consumed,primary,Primary data,categorical,Eye-kidney ukb42408 > Questionnaire data > Diet / food preferences > Diet and food intake questionnaire,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Diet and food intake,Lifestyle and environmental exposures,Questionnaire/self-report,Diet and food intake,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_kidney_ukb42408:100760-0.0; eye_kidney_ukb42408:100760-1.0; eye_kidney_ukb42408:100760-2.0; eye_kidney_ukb42408:100760-3.0; eye_kidney_ukb42408:100760-4.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=100760
eye_kidney_ukb42408,Eye-kidney ukb42408,104110,Broad bean intake,primary,Primary data,categorical,Eye-kidney ukb42408 > Questionnaire data > Diet / food preferences > Diet and food intake questionnaire,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Diet and food intake,Lifestyle and environmental exposures,Questionnaire/self-report,Diet and food intake,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_kidney_ukb42408:104110-0.0; eye_kidney_ukb42408:104110-1.0; eye_kidney_ukb42408:104110-2.0; eye_kidney_ukb42408:104110-3.0; eye_kidney_ukb42408:104110-4.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=104110
eye_kidney_ukb42408,Eye-kidney ukb42408,104140,Broccoli intake,primary,Primary data,categorical,Eye-kidney ukb42408 > Questionnaire data > Diet / food preferences > Diet and food intake questionnaire,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Diet and food intake,Lifestyle and environmental exposures,Questionnaire/self-report,Diet and food intake,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_kidney_ukb42408:104140-0.0; eye_kidney_ukb42408:104140-1.0; eye_kidney_ukb42408:104140-2.0; eye_kidney_ukb42408:104140-3.0; eye_kidney_ukb42408:104140-4.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=104140
eye_kidney_ukb42408,Eye-kidney ukb42408,102740,Brown rice intake,primary,Primary data,categorical,Eye-kidney ukb42408 > Questionnaire data > Diet / food preferences > Diet and food intake questionnaire,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Diet and food intake,Lifestyle and environmental exposures,Questionnaire/self-report,Diet and food intake,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_kidney_ukb42408:102740-0.0; eye_kidney_ukb42408:102740-1.0; eye_kidney_ukb42408:102740-2.0; eye_kidney_ukb42408:102740-3.0; eye_kidney_ukb42408:102740-4.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=102740
eye_kidney_ukb42408,Eye-kidney ukb42408,104040,Butter/margarine added to potatoes,primary,Primary data,categorical,Eye-kidney ukb42408 > Questionnaire data > Diet / food preferences > Diet and food intake questionnaire,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Diet and food intake,Lifestyle and environmental exposures,Questionnaire/self-report,Diet and food intake,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_kidney_ukb42408:104040-0.0; eye_kidney_ukb42408:104040-1.0; eye_kidney_ukb42408:104040-2.0; eye_kidney_ukb42408:104040-3.0; eye_kidney_ukb42408:104040-4.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=104040
eye_kidney_ukb42408,Eye-kidney ukb42408,101300,Butter/margarine on bread/crackers,primary,Primary data,categorical,Eye-kidney ukb42408 > Questionnaire data > Diet / food preferences > Diet and food intake questionnaire,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Diet and food intake,Lifestyle and environmental exposures,Questionnaire/self-report,Diet and food intake,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_kidney_ukb42408:101300-0.0; eye_kidney_ukb42408:101300-1.0; eye_kidney_ukb42408:101300-2.0; eye_kidney_ukb42408:101300-3.0; eye_kidney_ukb42408:101300-4.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=101300
eye_kidney_ukb42408,Eye-kidney ukb42408,104150,Butternut squash intake,primary,Primary data,categorical,Eye-kidney ukb42408 > Questionnaire data > Diet / food preferences > Diet and food intake questionnaire,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Diet and food intake,Lifestyle and environmental exposures,Questionnaire/self-report,Diet and food intake,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_kidney_ukb42408:104150-0.0; eye_kidney_ukb42408:104150-1.0; eye_kidney_ukb42408:104150-2.0; eye_kidney_ukb42408:104150-3.0; eye_kidney_ukb42408:104150-4.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=104150
eye_kidney_ukb42408,Eye-kidney ukb42408,104160,Cabbage/kale intake,primary,Primary data,categorical,Eye-kidney ukb42408 > Questionnaire data > Diet / food preferences > Diet and food intake questionnaire,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Diet and food intake,Lifestyle and environmental exposures,Questionnaire/self-report,Diet and food intake,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_kidney_ukb42408:104160-0.0; eye_kidney_ukb42408:104160-1.0; eye_kidney_ukb42408:104160-2.0; eye_kidney_ukb42408:104160-3.0; eye_kidney_ukb42408:104160-4.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=104160
eye_kidney_ukb42408,Eye-kidney ukb42408,102190,Cake intake,primary,Primary data,categorical,Eye-kidney ukb42408 > Questionnaire data > Diet / food preferences > Diet and food intake questionnaire,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Diet and food intake,Lifestyle and environmental exposures,Questionnaire/self-report,Diet and food intake,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_kidney_ukb42408:102190-0.0; eye_kidney_ukb42408:102190-1.0; eye_kidney_ukb42408:102190-2.0; eye_kidney_ukb42408:102190-3.0; eye_kidney_ukb42408:102190-4.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=102190
eye_kidney_ukb42408,Eye-kidney ukb42408,102540,Canned soup intake,primary,Primary data,categorical,Eye-kidney ukb42408 > Questionnaire data > Diet / food preferences > Diet and food intake questionnaire,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Diet and food intake,Lifestyle and environmental exposures,Questionnaire/self-report,Diet and food intake,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_kidney_ukb42408:102540-0.0; eye_kidney_ukb42408:102540-1.0; eye_kidney_ukb42408:102540-2.0; eye_kidney_ukb42408:102540-3.0; eye_kidney_ukb42408:102540-4.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=102540
eye_kidney_ukb42408,Eye-kidney ukb42408,100290,Cappuccino intake,primary,Primary data,categorical,Eye-kidney ukb42408 > Questionnaire data > Diet / food preferences > Diet and food intake questionnaire,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Diet and food intake,Lifestyle and environmental exposures,Questionnaire/self-report,Diet and food intake,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_kidney_ukb42408:100290-0.0; eye_kidney_ukb42408:100290-1.0; eye_kidney_ukb42408:100290-2.0; eye_kidney_ukb42408:100290-3.0; eye_kidney_ukb42408:100290-4.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=100290
eye_kidney_ukb42408,Eye-kidney ukb42408,104170,Carrot intake,primary,Primary data,categorical,Eye-kidney ukb42408 > Questionnaire data > Diet / food preferences > Diet and food intake questionnaire,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Diet and food intake,Lifestyle and environmental exposures,Questionnaire/self-report,Diet and food intake,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_kidney_ukb42408:104170-0.0; eye_kidney_ukb42408:104170-1.0; eye_kidney_ukb42408:104170-2.0; eye_kidney_ukb42408:104170-3.0; eye_kidney_ukb42408:104170-4.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=104170
eye_kidney_ukb42408,Eye-kidney ukb42408,104180,Cauliflower intake,primary,Primary data,categorical,Eye-kidney ukb42408 > Questionnaire data > Diet / food preferences > Diet and food intake questionnaire,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Diet and food intake,Lifestyle and environmental exposures,Questionnaire/self-report,Diet and food intake,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_kidney_ukb42408:104180-0.0; eye_kidney_ukb42408:104180-1.0; eye_kidney_ukb42408:104180-2.0; eye_kidney_ukb42408:104180-3.0; eye_kidney_ukb42408:104180-4.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=104180
eye_kidney_ukb42408,Eye-kidney ukb42408,104190,Celery intake,primary,Primary data,categorical,Eye-kidney ukb42408 > Questionnaire data > Diet / food preferences > Diet and food intake questionnaire,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Diet and food intake,Lifestyle and environmental exposures,Questionnaire/self-report,Diet and food intake,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_kidney_ukb42408:104190-0.0; eye_kidney_ukb42408:104190-1.0; eye_kidney_ukb42408:104190-2.0; eye_kidney_ukb42408:104190-3.0; eye_kidney_ukb42408:104190-4.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=104190
eye_kidney_ukb42408,Eye-kidney ukb42408,102370,Cereal bar intake,primary,Primary data,categorical,Eye-kidney ukb42408 > Questionnaire data > Diet / food preferences > Diet and food intake questionnaire,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Diet and food intake,Lifestyle and environmental exposures,Questionnaire/self-report,Diet and food intake,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_kidney_ukb42408:102370-0.0; eye_kidney_ukb42408:102370-1.0; eye_kidney_ukb42408:102370-2.0; eye_kidney_ukb42408:102370-3.0; eye_kidney_ukb42408:102370-4.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=102370
eye_kidney_ukb42408,Eye-kidney ukb42408,1458,Cereal intake,primary,Primary data,integer,Eye-kidney ukb42408 > Questionnaire data > Diet / food preferences > Diet and food intake questionnaire,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Diet and food intake,Lifestyle and environmental exposures,Questionnaire/self-report,Diet and food intake,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_kidney_ukb42408:1458-0.0; eye_kidney_ukb42408:1458-1.0; eye_kidney_ukb42408:1458-2.0; eye_kidney_ukb42408:1458-3.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=1458
eye_kidney_ukb42408,Eye-kidney ukb42408,1468,Cereal type,primary,Primary data,categorical,Eye-kidney ukb42408 > Questionnaire data > Diet / food preferences > Diet and food intake questionnaire,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Diet and food intake,Lifestyle and environmental exposures,Questionnaire/self-report,Diet and food intake,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_kidney_ukb42408:1468-0.0; eye_kidney_ukb42408:1468-1.0; eye_kidney_ukb42408:1468-2.0; eye_kidney_ukb42408:1468-3.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=1468
eye_kidney_ukb42408,Eye-kidney ukb42408,102800,Cheese consumers,primary,Primary data,categorical,Eye-kidney ukb42408 > Questionnaire data > Diet / food preferences > Diet and food intake questionnaire,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Diet and food intake,Lifestyle and environmental exposures,Questionnaire/self-report,Diet and food intake,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_kidney_ukb42408:102800-0.0; eye_kidney_ukb42408:102800-1.0; eye_kidney_ukb42408:102800-2.0; eye_kidney_ukb42408:102800-3.0; eye_kidney_ukb42408:102800-4.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=102800
eye_kidney_ukb42408,Eye-kidney ukb42408,1408,Cheese intake,primary,Primary data,categorical,Eye-kidney ukb42408 > Questionnaire data > Diet / food preferences > Diet and food intake questionnaire,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Diet and food intake,Lifestyle and environmental exposures,Questionnaire/self-report,Diet and food intake,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_kidney_ukb42408:1408-0.0; eye_kidney_ukb42408:1408-1.0; eye_kidney_ukb42408:1408-2.0; eye_kidney_ukb42408:1408-3.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=1408
eye_kidney_ukb42408,Eye-kidney ukb42408,102860,Cheese spread intake,primary,Primary data,categorical,Eye-kidney ukb42408 > Questionnaire data > Diet / food preferences > Diet and food intake questionnaire,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Diet and food intake,Lifestyle and environmental exposures,Questionnaire/self-report,Diet and food intake,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_kidney_ukb42408:102860-0.0; eye_kidney_ukb42408:102860-1.0; eye_kidney_ukb42408:102860-2.0; eye_kidney_ukb42408:102860-3.0; eye_kidney_ukb42408:102860-4.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=102860
eye_kidney_ukb42408,Eye-kidney ukb42408,102220,Cheesecake intake,primary,Primary data,categorical,Eye-kidney ukb42408 > Questionnaire data > Diet / food preferences > Diet and food intake questionnaire,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Diet and food intake,Lifestyle and environmental exposures,Questionnaire/self-report,Diet and food intake,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_kidney_ukb42408:102220-0.0; eye_kidney_ukb42408:102220-1.0; eye_kidney_ukb42408:102220-2.0; eye_kidney_ukb42408:102220-3.0; eye_kidney_ukb42408:102220-4.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=102220
